      6.000     0.35901D+06           0.9493201         0.0007084
      8.000     0.10221D+06           0.8529911         0.0019319
     10.000     0.37349D+05           0.7595584         0.0032717
     12.000     0.16502D+05           0.6943560         0.0037182
     14.000     0.85829D+04           0.6672895         0.0022260
     16.000     0.51069D+04           0.6752796        -0.0014188
     18.000     0.33477D+04           0.7066063        -0.0064317
     20.000     0.23265D+04           0.7455576        -0.0117185
     22.000     0.16623D+04           0.7766045        -0.0164307
     24.000     0.11960D+04           0.7876480        -0.0200020
     26.000     0.85548D+03           0.7720807        -0.0219581
     28.000     0.60432D+03           0.7295706        -0.0217391
     30.000     0.42087D+03           0.6656380        -0.0186158
     32.000     0.29012D+03           0.5902434        -0.0117874
     34.000     0.20025D+03           0.5157188        -0.0009018
     36.000     0.14140D+03           0.4544379         0.0126867
     38.000     0.10521D+03           0.4166233         0.0243836
     40.000     0.84728D+02           0.4086342         0.0271638
     42.000     0.74308D+02           0.4319710         0.0166043
     44.000     0.69605D+02           0.4831059        -0.0054069
     46.000     0.67450D+02           0.5541082        -0.0336191
     48.000     0.65717D+02           0.6339183        -0.0639247
     50.000     0.63152D+02           0.7100353        -0.0946235
     52.000     0.59185D+02           0.7703450        -0.1256824
     54.000     0.53754D+02           0.8048177        -0.1579040
     56.000     0.47125D+02           0.8068499        -0.1925041
     58.000     0.39756D+02           0.7740920        -0.2309900
     60.000     0.32172D+02           0.7086932        -0.2751763
     62.000     0.24878D+02           0.6169748        -0.3271902
     64.000     0.18300D+02           0.5086184        -0.3891650
     66.000     0.12753D+02           0.3955052        -0.4616441
     68.000     0.84256D+01           0.2903693        -0.5373485
     70.000     0.53852D+01           0.2054329        -0.5810219
     72.000     0.35933D+01           0.1511715        -0.4925406
     74.000     0.29270D+01           0.1353264        -0.1764883
     76.000     0.32040D+01           0.1622406         0.1804121
     78.000     0.42066D+01           0.2325506         0.3506974
     80.000     0.57044D+01           0.3432290         0.3768664
     82.000     0.74729D+01           0.4879390         0.3464714
     84.000     0.93077D+01           0.6576393         0.2999661
     86.000     0.11034D+02           0.8413670         0.2507512
     88.000     0.12515D+02           1.0271206         0.2022409
     90.000     0.13650D+02           1.2027710         0.1545102
     92.000     0.14379D+02           1.3569353         0.1065484
     94.000     0.14675D+02           1.4797628         0.0569894
     96.000     0.14545D+02           1.5635915         0.0043282
     98.000     0.14023D+02           1.6034457        -0.0530380
    100.000     0.13161D+02           1.5973544        -0.1168209
    102.000     0.12029D+02           1.5464771        -0.1888533
    104.000     0.10706D+02           1.4550318        -0.2710533
    106.000     0.92760D+01           1.3300263        -0.3652593
    108.000     0.78207D+01           1.1808046        -0.4727525
    110.000     0.64176D+01           1.0184285        -0.5930633
    112.000     0.51349D+01           0.8549302        -0.7212227
    114.000     0.40287D+01           0.7024794        -0.8420247
    116.000     0.31406D+01           0.5725255        -0.9203320
    118.000     0.24964D+01           0.4749769        -0.8933666
    120.000     0.21058D+01           0.4174868        -0.6920198
    122.000     0.19632D+01           0.4049064        -0.3197026
    124.000     0.20492D+01           0.4389578         0.0957971
    126.000     0.23326D+01           0.5181570         0.4076978
    128.000     0.27738D+01           0.6379974         0.5685432
    130.000     0.33279D+01           0.7913740         0.6084861
    132.000     0.39481D+01           0.9692064         0.5725626
    134.000     0.45888D+01           1.1611969         0.4943229
    136.000     0.52083D+01           1.3566456         0.3944467
    138.000     0.57715D+01           1.5452415         0.2852784
    140.000     0.62505D+01           1.7177553         0.1746971
    142.000     0.66262D+01           1.8665737         0.0684866
    144.000     0.68875D+01           1.9860408        -0.0283761
    146.000     0.70311D+01           2.0725943        -0.1110937
    148.000     0.70604D+01           2.1247153        -0.1748266
    150.000     0.69837D+01           2.1427264        -0.2147464
    152.000     0.68132D+01           2.1284917        -0.2262983
    154.000     0.65633D+01           2.0850710        -0.2056353
    156.000     0.62496D+01           2.0163807        -0.1501964
    158.000     0.58880D+01           1.9268987        -0.0594035
    160.000     0.54942D+01           1.8214333         0.0645498
    162.000     0.50831D+01           1.7049590         0.2158447
    164.000     0.46691D+01           1.5825079         0.3841728
    166.000     0.42656D+01           1.4590912         0.5539862
    168.000     0.38853D+01           1.3396268         0.7041701
    170.000     0.35401D+01           1.2288493         0.8087724
    172.000     0.32409D+01           1.1311900         0.8398223
    174.000     0.29973D+01           1.0506242         0.7733501
    176.000     0.28171D+01           0.9904986         0.5986546
    178.000     0.27066D+01           0.9533581         0.3279406
    180.000     0.26693D+01           0.9407968         0.0000000
