      4.000     0.19513D+07           1.0202218         0.0001033
      6.000     0.36859D+06           0.9746346        -0.0002292
      8.000     0.10623D+06           0.8865360        -0.0014840
     10.000     0.38633D+05           0.7856812        -0.0039859
     12.000     0.16555D+05           0.6965753        -0.0075443
     14.000     0.81412D+04           0.6329482        -0.0110322
     16.000     0.45244D+04           0.5982477        -0.0124311
     18.000     0.27872D+04           0.5882933        -0.0096810
     20.000     0.18552D+04           0.5945319        -0.0015752
     22.000     0.12996D+04           0.6071499         0.0122004
     24.000     0.93779D+03           0.6176250         0.0315812
     26.000     0.68750D+03           0.6204782         0.0564181
     28.000     0.50868D+03           0.6141189         0.0862491
     30.000     0.37987D+03           0.6007940         0.1195894
     32.000     0.28792D+03           0.5857663         0.1529422
     34.000     0.22363D+03           0.5759389         0.1801609
     36.000     0.17991D+03           0.5782070         0.1933814
     38.000     0.15098D+03           0.5978419         0.1862587
     40.000     0.13212D+03           0.6371873         0.1576570
     42.000     0.11953D+03           0.6948872         0.1122125
     44.000     0.11033D+03           0.7657693         0.0571578
     46.000     0.10242D+03           0.8413996        -0.0013444
     48.000     0.94464D+02           0.9112138        -0.0598100
     50.000     0.85744D+02           0.9640457        -0.1172189
     52.000     0.76047D+02           0.9898124        -0.1742091
     54.000     0.65527D+02           0.9810997        -0.2324267
     56.000     0.54576D+02           0.9344116        -0.2942113
     58.000     0.43701D+02           0.8509020        -0.3625610
     60.000     0.33434D+02           0.7364878        -0.4412627
     62.000     0.24247D+02           0.6013308        -0.5349452
     64.000     0.16506D+02           0.4587651        -0.6481385
     66.000     0.10441D+02           0.3238162        -0.7792736
     68.000     0.61374D+01           0.2115109        -0.8920922
     70.000     0.35439D+01           0.1351907        -0.8133084
     72.000     0.24967D+01           0.1050354        -0.2003866
     74.000     0.27462D+01           0.1269658         0.5677809
     76.000     0.39899D+01           0.2020380         0.8062481
     78.000     0.59038D+01           0.3263788         0.7494754
     80.000     0.81710D+01           0.4916414         0.6321107
     82.000     0.10505D+02           0.6859039         0.5184665
     84.000     0.12665D+02           0.8948877         0.4185404
     86.000     0.14470D+02           1.1033437         0.3303259
     88.000     0.15797D+02           1.2964525         0.2499720
     90.000     0.16582D+02           1.4610910         0.1739122
     92.000     0.16815D+02           1.5868512         0.0991560
     94.000     0.16529D+02           1.6667309         0.0232068
     96.000     0.15791D+02           1.6974620        -0.0560487
     98.000     0.14688D+02           1.6794813        -0.1403952
    100.000     0.13319D+02           1.6165885        -0.2312590
    102.000     0.11787D+02           1.5153607        -0.3295604
    104.000     0.10187D+02           1.3844080        -0.4353830
    106.000     0.86033D+01           1.2335622        -0.5473402
    108.000     0.71072D+01           1.0730789        -0.6614278
    110.000     0.57527D+01           0.9129227        -0.7690388
    112.000     0.45778D+01           0.7621820        -0.8537997
    114.000     0.36052D+01           0.6286389        -0.8874557
    116.000     0.28442D+01           0.5184994        -0.8276105
    118.000     0.22929D+01           0.4362681        -0.6265878
    120.000     0.19407D+01           0.3847451        -0.2658652
    122.000     0.17703D+01           0.3651107         0.1932901
    124.000     0.17603D+01           0.3770681         0.6125908
    126.000     0.18863D+01           0.4190151         0.8718144
    128.000     0.21226D+01           0.4882247         0.9458568
    130.000     0.24434D+01           0.5810240         0.8810325
    132.000     0.28229D+01           0.6929665         0.7378049
    134.000     0.32365D+01           0.8190028         0.5621332
    136.000     0.36612D+01           0.9536551         0.3824787
    138.000     0.40756D+01           1.0912029         0.2149747
    140.000     0.44607D+01           1.2258851         0.0684902
    142.000     0.47999D+01           1.3521188        -0.0520917
    144.000     0.50796D+01           1.4647290        -0.1440376
    146.000     0.52894D+01           1.5591790        -0.2058082
    148.000     0.54224D+01           1.6317870        -0.2365950
    150.000     0.54753D+01           1.6799118        -0.2361310
    152.000     0.54483D+01           1.7020912        -0.2046666
    154.000     0.53453D+01           1.6981198        -0.1430633
    156.000     0.51731D+01           1.6690573        -0.0529946
    158.000     0.49416D+01           1.6171649         0.0627390
    160.000     0.46627D+01           1.5457738         0.1997599
    162.000     0.43501D+01           1.4590957         0.3515132
    164.000     0.40185D+01           1.3619891         0.5085260
    166.000     0.36827D+01           1.2596999         0.6576193
    168.000     0.33573D+01           1.1575926         0.7813430
    170.000     0.30563D+01           1.0608888         0.8582227
    172.000     0.27918D+01           0.9744268         0.8648164
    174.000     0.25746D+01           0.9024520         0.7807443
    176.000     0.24131D+01           0.8484436         0.5969650
    178.000     0.23137D+01           0.8149809         0.3248382
    180.000     0.22801D+01           0.8036485         0.0000000
