      4.000     0.19238D+07           1.0058460         0.0000585
      6.000     0.35643D+06           0.9424793         0.0003321
      8.000     0.10207D+06           0.8518325         0.0007339
     10.000     0.37851D+05           0.7697797         0.0009151
     12.000     0.17072D+05           0.7183371         0.0003120
     14.000     0.90533D+04           0.7038649        -0.0015281
     16.000     0.54484D+04           0.7204272        -0.0045905
     18.000     0.35748D+04           0.7545458        -0.0084555
     20.000     0.24650D+04           0.7899432        -0.0126239
     22.000     0.17372D+04           0.8116137        -0.0166736
     24.000     0.12281D+04           0.8088473        -0.0201762
     26.000     0.86093D+03           0.7770065        -0.0224861
     28.000     0.59473D+03           0.7180026        -0.0224416
     30.000     0.40439D+03           0.6395742        -0.0179449
     32.000     0.27211D+03           0.5536074        -0.0055016
     34.000     0.18399D+03           0.4738519         0.0196646
     36.000     0.12864D+03           0.4134434         0.0610975
     38.000     0.96633D+02           0.3826462         0.1146438
     40.000     0.80276D+02           0.3871646         0.1644275
     42.000     0.73498D+02           0.4272621         0.1934504
     44.000     0.71719D+02           0.4977809         0.1978875
     46.000     0.71698D+02           0.5890104         0.1845929
     48.000     0.71346D+02           0.6882200         0.1612491
     50.000     0.69515D+02           0.7815843         0.1322378
     52.000     0.65781D+02           0.8561868         0.0989780
     54.000     0.60231D+02           0.9018022         0.0610558
     56.000     0.53279D+02           0.9122133         0.0169439
     58.000     0.45499D+02           0.8859086        -0.0356881
     60.000     0.37502D+02           0.8261091        -0.0998509
     62.000     0.29845D+02           0.7401727        -0.1790226
     64.000     0.22973D+02           0.6385049        -0.2763224
     66.000     0.17192D+02           0.5331592        -0.3918757
     68.000     0.12661D+02           0.4363327        -0.5160111
     70.000     0.94096D+01           0.3589528        -0.6165073
     72.000     0.73572D+01           0.3095191        -0.6304362
     74.000     0.63442D+01           0.2933141        -0.4990181
     76.000     0.61622D+01           0.3120380        -0.2463321
     78.000     0.65819D+01           0.3638666         0.0258047
     80.000     0.73773D+01           0.4438832         0.2399292
     82.000     0.83437D+01           0.5447977         0.3801468
     84.000     0.93106D+01           0.6578464         0.4605197
     86.000     0.10148D+02           0.7737591         0.4983570
     88.000     0.10767D+02           0.8836880         0.5060257
     90.000     0.11122D+02           0.9800105         0.4907522
     92.000     0.11200D+02           1.0569403         0.4560680
     94.000     0.11017D+02           1.1109092         0.4030891
     96.000     0.10612D+02           1.1407069         0.3314220
     98.000     0.10034D+02           1.1473890         0.2398615
    100.000     0.93430D+01           1.1339840         0.1270843
    102.000     0.85954D+01           1.1050404        -0.0074788
    104.000     0.78443D+01           1.0660701        -0.1624773
    106.000     0.71343D+01           1.0229425        -0.3332294
    108.000     0.64993D+01           0.9812909        -0.5104305
    110.000     0.59610D+01           0.9459833        -0.6797649
    112.000     0.55300D+01           0.9207090        -0.8233798
    114.000     0.52057D+01           0.9077176        -0.9235889
    116.000     0.49794D+01           0.9077358        -0.9677261
    118.000     0.48357D+01           0.9200702        -0.9518239
    120.000     0.47559D+01           0.9428861        -0.8812006
    122.000     0.47208D+01           0.9736311        -0.7680360
    124.000     0.47129D+01           1.0095531        -0.6277238
    126.000     0.47189D+01           1.0482480        -0.4758624
    128.000     0.47309D+01           1.0881575        -0.3266549
    130.000     0.47475D+01           1.1289400        -0.1924416
    132.000     0.47728D+01           1.1716415        -0.0836437
    134.000     0.48157D+01           1.2186165        -0.0084676
    136.000     0.48879D+01           1.2731773         0.0279207
    138.000     0.50011D+01           1.3389916         0.0245284
    140.000     0.51644D+01           1.4192872        -0.0147243
    142.000     0.53815D+01           1.5159669        -0.0814326
    144.000     0.56485D+01           1.6287633        -0.1645220
    146.000     0.59523D+01           1.7545800        -0.2528058
    148.000     0.62710D+01           1.8871572        -0.3371997
    150.000     0.65745D+01           2.0171704        -0.4118455
    152.000     0.68271D+01           2.1328186        -0.4741037
    154.000     0.69908D+01           2.2208911        -0.5238612
    156.000     0.70302D+01           2.2682253        -0.5626602
    158.000     0.69163D+01           2.2633971        -0.5929683
    160.000     0.66314D+01           2.1984322        -0.6177070
    162.000     0.61723D+01           2.0702959        -0.6400299
    164.000     0.55525D+01           1.8819276        -0.6633009
    166.000     0.48021D+01           1.6426299        -0.6912112
    168.000     0.39667D+01           1.3676963        -0.7279432
    170.000     0.31034D+01           1.0772646        -0.7780932
    172.000     0.22763D+01           0.7944882        -0.8451555
    174.000     0.15497D+01           0.5432239        -0.9234159
    176.000     0.98268D+00           0.3455082        -0.9623110
    178.000     0.62213D+00           0.2191402        -0.7550122
    180.000     0.49845D+00           0.1756817         0.0000000
