      4.000     0.12063D+07           0.9830057         0.0003592
      6.000     0.22092D+06           0.9104406         0.0000728
      8.000     0.62902D+05           0.8181396        -0.0021125
     10.000     0.23102D+05           0.7322472        -0.0075996
     12.000     0.10210D+05           0.6695798        -0.0170359
     14.000     0.52555D+04           0.6368170        -0.0292618
     16.000     0.30665D+04           0.6319553        -0.0413136
     18.000     0.19658D+04           0.6467008        -0.0499391
     20.000     0.13400D+04           0.6692761        -0.0529638
     22.000     0.94389D+03           0.6872933        -0.0492099
     24.000     0.67258D+03           0.6903720        -0.0375722
     26.000     0.47789D+03           0.6722129        -0.0161374
     28.000     0.33583D+03           0.6318854         0.0183971
     30.000     0.23294D+03           0.5741890         0.0708365
     32.000     0.16054D+03           0.5090635         0.1461376
     34.000     0.11215D+03           0.4501556         0.2438441
     36.000     0.82404D+02           0.4127639         0.3459236
     38.000     0.66673D+02           0.4114717         0.4099583
     40.000     0.60906D+02           0.4578145         0.3982925
     42.000     0.61623D+02           0.5583194         0.3201349
     44.000     0.65930D+02           0.7131920         0.2152189
     46.000     0.71529D+02           0.9158346         0.1129383
     48.000     0.76709D+02           1.1532561         0.0234868
     50.000     0.80311D+02           1.4073170        -0.0532326
     52.000     0.81665D+02           1.6566433        -0.1204800
     54.000     0.80521D+02           1.8789620        -0.1817905
     56.000     0.76957D+02           2.0535685        -0.2402138
     58.000     0.71297D+02           2.1636295        -0.2982857
     60.000     0.64023D+02           2.1980597        -0.3581785
     62.000     0.55695D+02           2.1527692        -0.4218516
     64.000     0.46890D+02           2.0311645        -0.4911348
     66.000     0.38148D+02           1.8438694        -0.5676678
     68.000     0.29932D+02           1.6077259        -0.6525029
     70.000     0.22609D+02           1.3442010        -0.7448568
     72.000     0.16431D+02           1.0773844        -0.8386844
     74.000     0.11544D+02           0.8317912        -0.9140626
     76.000     0.79850D+01           0.6301851        -0.9195010
     78.000     0.57059D+01           0.4916285        -0.7576335
     80.000     0.45846D+01           0.4299228        -0.3569424
     82.000     0.44471D+01           0.4525605         0.1367573
     84.000     0.50876D+01           0.5602520         0.4596043
     86.000     0.62862D+01           0.7470370         0.5598540
     88.000     0.78252D+01           1.0009371         0.5307522
     90.000     0.95032D+01           1.3050635         0.4498838
     92.000     0.11144D+02           1.6390639         0.3543373
     94.000     0.12604D+02           1.9807687         0.2584956
     96.000     0.13775D+02           2.3078963         0.1671083
     98.000     0.14587D+02           2.5996780         0.0812618
    100.000     0.15004D+02           2.8382824         0.0007944
    102.000     0.15022D+02           3.0099419        -0.0747613
    104.000     0.14663D+02           3.1057157        -0.1458155
    106.000     0.13970D+02           3.1218548        -0.2125778
    108.000     0.13003D+02           3.0597695        -0.2749899
    110.000     0.11829D+02           2.9256283        -0.3326729
    112.000     0.10519D+02           2.7296455        -0.3848553
    114.000     0.91445D+01           2.4851326        -0.4302605
    116.000     0.77692D+01           2.2074038        -0.4669224
    118.000     0.64498D+01           1.9126275        -0.4918961
    120.000     0.52322D+01           1.6167156        -0.5008160
    122.000     0.41511D+01           1.3343325        -0.4872852
    124.000     0.32292D+01           1.0780870        -0.4422275
    126.000     0.24781D+01           0.8579547        -0.3538842
    128.000     0.18996D+01           0.6809532        -0.2105764
    130.000     0.14869D+01           0.5510704        -0.0104207
    132.000     0.12269D+01           0.4694265         0.2207518
    134.000     0.11020D+01           0.4346301         0.4221634
    136.000     0.10919D+01           0.4432767         0.5348632
    138.000     0.11755D+01           0.4905307         0.5538810
    140.000     0.13325D+01           0.5707283         0.5213561
    142.000     0.15442D+01           0.6779444         0.4817387
    144.000     0.17945D+01           0.8064745         0.4598378
    146.000     0.20704D+01           0.9511958         0.4634567
    148.000     0.23619D+01           1.1077880         0.4911348
    150.000     0.26617D+01           1.2728087         0.5372744
    152.000     0.29650D+01           1.4436369         0.5946563
    154.000     0.32684D+01           1.6183078         0.6556263
    156.000     0.35702D+01           1.7952755         0.7127683
    158.000     0.38686D+01           1.9731432         0.7594025
    160.000     0.41619D+01           2.1504003         0.7899923
    162.000     0.44479D+01           2.3252066         0.8004402
    164.000     0.47237D+01           2.4952488         0.7882382
    166.000     0.49851D+01           2.6576911         0.7524575
    168.000     0.52276D+01           2.8092241         0.6935994
    170.000     0.54458D+01           2.9462058         0.6133528
    172.000     0.56341D+01           3.0648777         0.5143133
    174.000     0.57872D+01           3.1616289         0.3997121
    176.000     0.59003D+01           3.2332763         0.2731883
    178.000     0.59698D+01           3.2773272         0.1386181
    180.000     0.59932D+01           3.2921927         0.0000000
