      4.000     0.12106D+07           0.9865117         0.0002936
      6.000     0.22234D+06           0.9163020         0.0002067
      8.000     0.63309D+05           0.8234294        -0.0011709
     10.000     0.23139D+05           0.7334085        -0.0049672
     12.000     0.10118D+05           0.6635560        -0.0119440
     14.000     0.51313D+04           0.6217676        -0.0216376
     16.000     0.29484D+04           0.6076278        -0.0320081
     18.000     0.18680D+04           0.6144957        -0.0403245
     20.000     0.12654D+04           0.6320321        -0.0444125
     22.000     0.89108D+03           0.6488338        -0.0429456
     24.000     0.63800D+03           0.6548749        -0.0348450
     26.000     0.45747D+03           0.6434880        -0.0185310
     28.000     0.32561D+03           0.6126610         0.0086058
     30.000     0.22942D+03           0.5655107         0.0503479
     32.000     0.16081D+03           0.5098999         0.1107691
     34.000     0.11392D+03           0.4572768         0.1905884
     36.000     0.84033D+02           0.4209255         0.2789760
     38.000     0.67065D+02           0.4138927         0.3467297
     40.000     0.59453D+02           0.4468954         0.3605408
     42.000     0.58112D+02           0.5265133         0.3151194
     44.000     0.60450D+02           0.6539193         0.2353245
     46.000     0.64381D+02           0.8243214         0.1478507
     48.000     0.68324D+02           1.0271894         0.0662455
     50.000     0.71175D+02           1.2472304        -0.0062189
     52.000     0.72266D+02           1.4659813        -0.0707501
     54.000     0.71301D+02           1.6638123        -0.1297969
     56.000     0.68282D+02           1.8220918        -0.1858403
     58.000     0.63442D+02           1.9252542        -0.2410942
     60.000     0.57163D+02           1.9625354        -0.2975206
     62.000     0.49911D+02           1.9291898        -0.3569216
     64.000     0.42179D+02           1.8270737        -0.4210144
     66.000     0.34438D+02           1.6645522        -0.4914123
     68.000     0.27103D+02           1.4557644        -0.5693607
     70.000     0.20509D+02           1.2193460        -0.6548159
     72.000     0.14897D+02           0.9767538        -0.7437462
     74.000     0.10414D+02           0.7503712        -0.8208526
     76.000     0.71157D+01           0.5615751        -0.8428074
     78.000     0.49784D+01           0.4289421        -0.7178235
     80.000     0.39108D+01           0.3667408        -0.3585415
     82.000     0.37717D+01           0.3838229         0.1113912
     84.000     0.43860D+01           0.4829849         0.4167485
     86.000     0.55607D+01           0.6608258         0.5014294
     88.000     0.70994D+01           0.9080872         0.4649554
     90.000     0.88140D+01           1.2104238         0.3850952
     92.000     0.10535D+02           1.5495273         0.2963179
     94.000     0.12118D+02           1.9045034         0.2108913
     96.000     0.13450D+02           2.2533913         0.1323814
     98.000     0.14447D+02           2.5747132         0.0613150
    100.000     0.15061D+02           2.8489439        -0.0026936
    102.000     0.15271D+02           3.0598018        -0.0601765
    104.000     0.15085D+02           3.1952804        -0.1115514
    106.000     0.14536D+02           3.2483575        -0.1570407
    108.000     0.13672D+02           3.2173449        -0.1966520
    110.000     0.12557D+02           3.1058660        -0.2301727
    112.000     0.11262D+02           2.9224727        -0.2571606
    114.000     0.98613D+01           2.6799416        -0.2769224
    116.000     0.84270D+01           2.3943061        -0.2884782
    118.000     0.70267D+01           2.0837046        -0.2905155
    120.000     0.57190D+01           1.7671306        -0.2813611
    122.000     0.45520D+01           1.4631836        -0.2590589
    124.000     0.35611D+01           1.1889093        -0.2218021
    126.000     0.27694D+01           0.9588167        -0.1692672
    128.000     0.21874D+01           0.7841364        -0.1055220
    130.000     0.18142D+01           0.6723671        -0.0423711
    132.000     0.16391D+01           0.6271285         0.0035895
    134.000     0.16438D+01           0.6483145         0.0256792
    136.000     0.18044D+01           0.7325113         0.0365441
    138.000     0.20936D+01           0.8736256         0.0554467
    140.000     0.24833D+01           1.0636492         0.0935970
    142.000     0.29462D+01           1.2934798         0.1530604
    144.000     0.34572D+01           1.5537147         0.2312300
    146.000     0.39949D+01           1.8353451         0.3238553
    148.000     0.45420D+01           2.1302920         0.4261338
    150.000     0.50853D+01           2.4317465         0.5329323
    152.000     0.56157D+01           2.7343026         0.6388025
    154.000     0.61275D+01           3.0338922         0.7380549
    156.000     0.66174D+01           3.3275587         0.8249596
    158.000     0.70839D+01           3.6131173         0.8940631
    160.000     0.75263D+01           3.8887640         0.9405680
    162.000     0.79438D+01           4.1526957         0.9607057
    164.000     0.83348D+01           4.4027990         0.9520305
    166.000     0.86968D+01           4.6364496         0.9135824
    168.000     0.90261D+01           4.8504515         0.8459012
    170.000     0.93181D+01           5.0411174         0.7509033
    172.000     0.95673D+01           5.2044786         0.6316635
    174.000     0.97684D+01           5.3365878         0.4921536
    176.000     0.99162D+01           5.4338709         0.3369833
    178.000     0.10007D+02           5.4934736         0.1711774
    180.000     0.10037D+02           5.5135534         0.0000000
